mutant_id,project,version,class_name,method_name,line_number,mutation_operator,original_code,mutated_code,surrounding_context,random_seed
JacksonCore_3f_mutant_591,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseName,1497,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,int q = input[_inputPtr++] & 0xFF;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1494:         final byte[] input = _inputBuffer;
  1495:         final int[] codes = _icLatin1;
  1496: 
>>1497:         int q = input[_inputPtr++] & 0xFF;
  1498: 
  1499:         if (codes[q] == 0) {
  1500:             i = input[_inputPtr++] & 0xFF;",123
JacksonCore_3f_mutant_1211,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,nextByte,3062,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,return _inputBuffer[_inputPtr++] & 0xFF;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,"  3059:         if (_inputPtr >= _inputEnd) {
  3060:             loadMoreGuaranteed();
  3061:         }
>>3062:         return _inputBuffer[_inputPtr++] & 0xFF;
  3063:     }
  3064: 
  3065:     /*",123
JacksonCore_2f_mutant_1080,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,addName,2070,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,ch2 = (ch2 >> ((3 - byteIx) << 3));,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  2067:                     if (needed > 2) { // 4 bytes? (need surrogates on output)
  2068:                         ch2 = quads[ix >> 2];
  2069:                         byteIx = (ix & 3);
>>2070:                         ch2 = (ch2 >> ((3 - byteIx) << 3));
  2071:                         ++ix;
  2072:                         if ((ch2 & 0xC0) != 0x080) {
  2073:                             _reportInvalidOther(ch2 & 0xFF);",123
Codec_5f_mutant_109,Codec,5f,org.apache.commons.codec.binary.Base64,encode,496,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (lineLength > 0 && pos > 0) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  493:                     }
  494:                     break;
  495:             }
>>496:             if (lineLength > 0 && pos > 0) {
  497:                 System.arraycopy(lineSeparator, 0, buffer, pos, lineSeparator.length);
  498:                 pos += lineSeparator.length;
  499:             }",123
Codec_5f_mutant_87,Codec,5f,org.apache.commons.codec.binary.Base64,discardWhitespace,871,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,for (int i = 0; i < data.length; i++) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  868:     static byte[] discardWhitespace(byte[] data) {
  869:         byte groomedData[] = new byte[data.length];
  870:         int bytesCopied = 0;
>>871:         for (int i = 0; i < data.length; i++) {
  872:             switch (data[i]) {
  873:                 case ' ' :
  874:                 case '\n' :",123
JacksonCore_2f_mutant_464,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseAposName,1874,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (ch > 127) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  1871:                  * If this happens often, may want to use different name
  1872:                  * canonicalization to avoid these hits.
  1873:                  */
>>1874:                 if (ch > 127) {
  1875:                     // Ok, we'll need room for first byte right away
  1876:                     if (currQuadBytes >= 4) {
  1877:                         if (qlen >= quads.length) {",123
Codec_5f_mutant_124,Codec,5f,org.apache.commons.codec.binary.Base64,encode,478,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,buffer[pos++] = encodeTable[(x << 4) & MASK_6BITS];,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  475:             switch (modulus) {
  476:                 case 1 :
  477:                     buffer[pos++] = encodeTable[(x >> 2) & MASK_6BITS];
>>478:                     buffer[pos++] = encodeTable[(x << 4) & MASK_6BITS];
  479:                     // URL-SAFE skips the padding to further reduce size.
  480:                     if (encodeTable == STANDARD_ENCODE_TABLE) {
  481:                         buffer[pos++] = PAD;",123
Codec_5f_mutant_75,Codec,5f,org.apache.commons.codec.binary.Base64,decode,567,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (b >= 0 && b < DECODE_TABLE.length) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  564:                 eof = true;
  565:                 break;
  566:             } else {
>>567:                 if (b >= 0 && b < DECODE_TABLE.length) {
  568:                     int result = DECODE_TABLE[b];
  569:                     if (result >= 0) {
  570:                         modulus = (++modulus) % 4;",123
Codec_1f_mutant_67,Codec,1f,org.apache.commons.codec.language.Metaphone,metaphone,136,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,while ((code.length() < this.getMaxCodeLen()) &&,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  133:         int wdsz = local.length();
  134:         int n = 0 ;
  135: 
>>136:         while ((code.length() < this.getMaxCodeLen()) &&
  137:         	   (n < wdsz) ) { // max code size of 4 works well
  138:             char symb = local.charAt(n) ;
  139:             // remove duplicate letters except C",123
JacksonCore_8f_mutant_150,JacksonCore,8f,com.fasterxml.jackson.core.util.TextBuffer,releaseBuffers,141,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,resetWithEmpty();,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  138:         } else {
  139:             if (_currentSegment != null) {
  140:                 // First, let's get rid of all but the largest char array
>>141:                 resetWithEmpty();
  142:                 // And then return that array
  143:                 char[] buf = _currentSegment;
  144:                 _currentSegment = null;",123
Csv_10f_mutant_24,Csv,10f,org.apache.commons.csv.CSVPrinter,printAndEscape,139,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,final int end = offset + len;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  136:     private void printAndEscape(final CharSequence value, final int offset, final int len) throws IOException {
  137:         int start = offset;
  138:         int pos = offset;
>>139:         final int end = offset + len;
  140: 
  141:         final char delim = format.getDelimiter();
  142:         final char escape = format.getEscape().charValue();",123
Codec_2f_mutant_101,Codec,2f,org.apache.commons.codec.binary.Base64,encode,428,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,buf[pos++] = encodeTable[(x << 4) & MASK_6BITS];,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  425:             switch (modulus) {
  426:                 case 1:
  427:                     buf[pos++] = encodeTable[(x >> 2) & MASK_6BITS];
>>428:                     buf[pos++] = encodeTable[(x << 4) & MASK_6BITS];
  429:                     // URL-SAFE skips the padding to further reduce size.
  430:                     if (encodeTable == STANDARD_ENCODE_TABLE) {
  431:                         buf[pos++] = PAD;",123
Codec_2f_mutant_18,Codec,2f,org.apache.commons.codec.binary.Base64,decode,500,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (inAvail < 0) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  497:         if (eof) {
  498:             return;
  499:         }
>>500:         if (inAvail < 0) {
  501:             eof = true;
  502:         }
  503:         for (int i = 0; i < inAvail; i++) {",123
JacksonCore_9f_mutant_1516,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,nextToken,709,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (i == INT_RBRACKET) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  706:         _binaryValue = null;
  707: 
  708:         // Closing scope?
>>709:         if (i == INT_RBRACKET) {
  710:             if (!_parsingContext.inArray()) {
  711:                 _reportMismatchedEndMarker(i, '}');
  712:             }",123
JacksonCore_9f_mutant_1554,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,parseEscapedName,1977,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (currQuadBytes > 0) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  1974:             ch = _inputBuffer[_inputPtr++] & 0xFF;
  1975:         }
  1976: 
>>1977:         if (currQuadBytes > 0) {
  1978:             if (qlen >= quads.length) {
  1979:                 _quadBuffer = quads = growArrayBy(quads, quads.length);
  1980:             }",123
JacksonCore_9f_mutant_1561,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,parseEscapedName,1959,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,++currQuadBytes;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  1956:             }
  1957:             // Ok, we have one more byte to add at any rate:
  1958:             if (currQuadBytes < 4) {
>>1959:                 ++currQuadBytes;
  1960:                 currQuad = (currQuad << 8) | ch;
  1961:             } else {
  1962:                 if (qlen >= quads.length) {",123
JacksonCore_1f_mutant_161,JacksonCore,1f,com.fasterxml.jackson.core.io.NumberInput,parseInt,38,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,num = (num * 10) + (digitChars[offset] - '0');,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  35:             if (++offset < len) {
  36:                 num = (num * 10) + (digitChars[offset] - '0');
  37:                 if (++offset < len) {
>>38:                     num = (num * 10) + (digitChars[offset] - '0');
  39:                     if (++offset < len) {
  40:                         num = (num * 10) + (digitChars[offset] - '0');
  41:                         if (++offset < len) {",123
JacksonCore_2f_mutant_2009,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_skipCComment,1771,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_throwInvalidSpace(i);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  1768:                     } else if (i == INT_CR) {
  1769:                         _skipCR();
  1770:                     } else if (i != INT_TAB) {
>>1771:                         _throwInvalidSpace(i);
  1772:                     }
  1773:                 }
  1774:             }",123
JacksonCore_9f_mutant_1192,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,addName,2289,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if ((ix + needed) > byteLen) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  2286:                     _reportInvalidInitial(ch);
  2287:                     needed = ch = 1; // never really gets this far
  2288:                 }
>>2289:                 if ((ix + needed) > byteLen) {
  2290:                     _reportInvalidEOF("" in field name"");
  2291:                 }
  2292: ",123
JacksonCore_3f_mutant_626,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseName,1527,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"return parseName(q, i, 2);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  1524:                 if (i == INT_QUOTE) { // one byte/char case or broken
  1525:                     return findName(q, 2);
  1526:                 }
>>1527:                 return parseName(q, i, 2);
  1528:             }
  1529:             if (i == INT_QUOTE) { // one byte/char case or broken
  1530:                 return findName(q, 1);",123
Codec_8f_mutant_199,Codec,8f,org.apache.commons.codec.binary.Base64,getEncodeLength,946,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,len += chunkSeparator.length;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  943:             boolean lenChunksPerfectly = len % chunkSize == 0;
  944:             len += (len / chunkSize) * chunkSeparator.length;
  945:             if (!lenChunksPerfectly) {
>>946:                 len += chunkSeparator.length;
  947:             }
  948:         }
  949:         return len;",123
Csv_2f_mutant_3,Csv,2f,org.apache.commons.csv.CSVRecord,get,80,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (mapping == null) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  77:      * @see #isConsistent()
  78:      */
  79:     public String get(final String name) {
>>80:         if (mapping == null) {
  81:             throw new IllegalStateException(
  82:                     ""No header mapping was specified, the record values can't be accessed by name"");
  83:         }",123
JacksonCore_3f_mutant_12,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeBase64,3185,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (_inputPtr >= _inputEnd) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  3182:             decodedData = (decodedData << 6) | bits;
  3183: 
  3184:             // third base64 char; can be padding, but not ws
>>3185:             if (_inputPtr >= _inputEnd) {
  3186:                 loadMoreGuaranteed();
  3187:             }
  3188:             ch = _inputBuffer[_inputPtr++] & 0xFF;",123
JacksonCore_2f_mutant_1630,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_handleOddName,1319,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (ptr < inputLen) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  1316:         int hash = _hashSeed;
  1317:         final int inputLen = _inputEnd;
  1318: 
>>1319:         if (ptr < inputLen) {
  1320:             do {
  1321:                 int ch = _inputBuffer[ptr];
  1322:                 if (ch < maxCode) {",123
Codec_3f_mutant_164,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,handleC,323,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,index += 2;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  320:                 index += 3;
  321:             } else if (contains(value, index + 1, 1, ""C"", ""K"", ""Q"") &&
  322:                        !contains(value, index + 1, 2, ""CE"", ""CI"")) {
>>323:                 index += 2;
  324:             } else {
  325:                 index++;
  326:             }",123
JacksonCore_9f_mutant_1353,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,getValueAsInt,355,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if ((_numTypesValid & NR_INT) == 0) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  352:         JsonToken t = _currToken;
  353:         if ((t == JsonToken.VALUE_NUMBER_INT) || (t == JsonToken.VALUE_NUMBER_FLOAT)) {
  354:             // inlined 'getIntValue()'
>>355:             if ((_numTypesValid & NR_INT) == 0) {
  356:                 if (_numTypesValid == NR_UNKNOWN) {
  357:                     return _parseIntValue();
  358:                 }",123
JacksonCore_2f_mutant_1972,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_readBinary,419,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,loadMoreGuaranteed();,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  416:             char ch;
  417:             do {
  418:                 if (_inputPtr >= _inputEnd) {
>>419:                     loadMoreGuaranteed();
  420:                 }
  421:                 ch = _inputBuffer[_inputPtr++];
  422:             } while (ch <= INT_SPACE);",123
JacksonCore_9f_mutant_906,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipColon2,3008,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (i < INT_SPACE) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  3005:                     return i;
  3006:                 }
  3007:                 if (i != INT_COLON) {
>>3008:                     if (i < INT_SPACE) {
  3009:                         _throwInvalidSpace(i);
  3010:                     }
  3011:                     _reportUnexpectedChar(i, ""was expecting a colon to separate field name and value"");",123
Codec_9f_mutant_247,Codec,9f,org.apache.commons.codec.binary.Base64,toIntegerBytes,1043,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,int startDst = bitlen / 8 - len; // to pad w/ nulls as per spec,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1040:             startSrc = 1;
  1041:             len--;
  1042:         }
>>1043:         int startDst = bitlen / 8 - len; // to pad w/ nulls as per spec
  1044:         byte[] resizedBytes = new byte[bitlen / 8];
  1045:         System.arraycopy(bigBytes, startSrc, resizedBytes, startDst, len);
  1046:         return resizedBytes;",123
JacksonCore_2f_mutant_1401,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,parseLongName,1588,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"return findName(_quadBuffer, qlen, q, 2);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  1585:             i = _inputBuffer[_inputPtr++] & 0xFF;
  1586:             if (codes[i] != 0) {
  1587:                 if (i == INT_QUOTE) {
>>1588:                     return findName(_quadBuffer, qlen, q, 2);
  1589:                 }
  1590:                 return parseEscapedName(_quadBuffer, qlen, q, i, 2);
  1591:             }",123
Codec_4f_mutant_233,Codec,4f,org.apache.commons.codec.binary.Base64,resizeBuffer,371,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (buffer == null) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  368: 
  369:     /** Doubles our buffer. */
  370:     private void resizeBuffer() {
>>371:         if (buffer == null) {
  372:             buffer = new byte[DEFAULT_BUFFER_SIZE];
  373:             pos = 0;
  374:             readPos = 0;",123
JacksonCore_3f_mutant_72,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeCharForError,2867,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (needed > 1) { // needed == 1 means 2 bytes total,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  2864:             }
  2865:             c = (c << 6) | (d & 0x3F);
  2866: 
>>2867:             if (needed > 1) { // needed == 1 means 2 bytes total
  2868:                 d = nextByte(); // 3rd byte
  2869:                 if ((d & 0xC0) != 0x080) {
  2870:                     _reportInvalidOther(d & 0xFF);",123
Codec_3f_mutant_222,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,handleCH,376,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (index > 0) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  373:             result.append('K');
  374:             return index + 2;
  375:         } else {
>>376:             if (index > 0) {
  377:                 if (contains(value, 0, 2, ""MC"")) {
  378:                     result.append('K');
  379:                 } else {",123
JacksonCore_9f_mutant_261,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_finishString2,2467,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if ((_inputEnd - _inputPtr) >= 2) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  2464:                 c = _decodeUtf8_2(c);
  2465:                 break;
  2466:             case 3: // 3-byte UTF
>>2467:                 if ((_inputEnd - _inputPtr) >= 2) {
  2468:                     c = _decodeUtf8_3fast(c);
  2469:                 } else {
  2470:                     c = _decodeUtf8_3(c);",123
JacksonCore_2f_mutant_1498,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_decodeBase64,1955,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (bits < 0) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1952:             bits = b64variant.decodeBase64Char(ch);
  1953: 
  1954:             // First branch: can get padding (-> 1 byte)
>>1955:             if (bits < 0) {
  1956:                 if (bits != Base64Variant.BASE64_VALUE_PADDING) {
  1957:                     // as per [JACKSON-631], could also just be 'missing'  padding
  1958:                     if (ch == '""' && !b64variant.usesPadding()) {",123
Codec_7f_mutant_62,Codec,7f,org.apache.commons.codec.binary.Base64,decode,597,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,buffer[pos++] = (byte) ((x >> 16) & MASK_8BITS);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  594:                     buffer[pos++] = (byte) ((x >> 16) & MASK_8BITS);
  595:                     break;
  596:                 case 3 :
>>597:                     buffer[pos++] = (byte) ((x >> 16) & MASK_8BITS);
  598:                     buffer[pos++] = (byte) ((x >> 8) & MASK_8BITS);
  599:                     break;
  600:             }",123
Codec_3f_mutant_367,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,handleJ,528,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"if (contains(value, index, 4, ""JOSE"") || contains(value, 0, 4, ""SAN "")) {",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  525:      */
  526:     private int handleJ(String value, DoubleMetaphoneResult result, int index,
  527:                         boolean slavoGermanic) {
>>528:         if (contains(value, index, 4, ""JOSE"") || contains(value, 0, 4, ""SAN "")) {
  529:                 //-- obvious Spanish, ""Jose"", ""San Jacinto"" --//
  530:                 if ((index == 0 && (charAt(value, index + 4) == ' ') ||
  531:                      value.length() == 4) || contains(value, 0, 4, ""SAN "")) {",123
Codec_2f_mutant_15,Codec,2f,org.apache.commons.codec.binary.Base64,decode,637,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (!(pObject instanceof byte[])) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  634:      *             if the parameter supplied is not of type byte[]
  635:      */
  636:     public Object decode(Object pObject) throws DecoderException {
>>637:         if (!(pObject instanceof byte[])) {
  638:             throw new DecoderException(""Parameter supplied to Base64 decode is not a byte[]"");
  639:         }
  640:         return decode((byte[]) pObject);",123
JacksonCore_2f_mutant_1570,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_finishString2,1558,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,char c = _inputBuffer[_inputPtr++];,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1555:                     _reportInvalidEOF("": was expecting closing quote for a string value"");
  1556:                 }
  1557:             }
>>1558:             char c = _inputBuffer[_inputPtr++];
  1559:             int i = (int) c;
  1560:             if (i <= INT_BACKSLASH) {
  1561:                 if (i == INT_BACKSLASH) {",123
JacksonCore_2f_mutant_2254,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,nextToken,686,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,return t;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  683:             return _currToken;
  684:         }
  685:         _currToken = t;
>>686:         return t;
  687:     }
  688: 
  689:     private JsonToken _nextAfterName()",123
JacksonCore_2f_mutant_491,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseAposName,1889,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,currQuad = (currQuad << 8) | (0xe0 | (ch >> 12));,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1886:                         ++currQuadBytes;
  1887:                         // Second byte gets output below:
  1888:                     } else { // 3 bytes; no need to worry about surrogates here
>>1889:                         currQuad = (currQuad << 8) | (0xe0 | (ch >> 12));
  1890:                         ++currQuadBytes;
  1891:                         // need room for middle byte?
  1892:                         if (currQuadBytes >= 4) {",123
Codec_9f_mutant_82,Codec,9f,org.apache.commons.codec.binary.Base64,discardWhitespace,873,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,for (int i = 0; i < data.length; i++) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  870:     static byte[] discardWhitespace(byte[] data) {
  871:         byte groomedData[] = new byte[data.length];
  872:         int bytesCopied = 0;
>>873:         for (int i = 0; i < data.length; i++) {
  874:             switch (data[i]) {
  875:                 case ' ' :
  876:                 case '\n' :",123
JacksonCore_9f_mutant_22,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeBase64,3535,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,ch = _inputBuffer[_inputPtr++] & 0xFF;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  3532:             if (_inputPtr >= _inputEnd) {
  3533:                 loadMoreGuaranteed();
  3534:             }
>>3535:             ch = _inputBuffer[_inputPtr++] & 0xFF;
  3536:             bits = b64variant.decodeBase64Char(ch);
  3537:             if (bits < 0) {
  3538:                 bits = _decodeBase64Escape(b64variant, ch, 1);",123
JacksonCore_2f_mutant_43,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeBase64,3174,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_inputPtr >= _inputEnd) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  3171:             decodedData = (decodedData << 6) | bits;
  3172: 
  3173:             // third base64 char; can be padding, but not ws
>>3174:             if (_inputPtr >= _inputEnd) {
  3175:                 loadMoreGuaranteed();
  3176:             }
  3177:             ch = _inputBuffer[_inputPtr++] & 0xFF;",123
JacksonCore_10f_mutant_448,JacksonCore,10f,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,primaryCount,397,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,return count;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,"  394:                 ++count;
  395:             }
  396:         }
>>397:         return count;
  398:     }
  399: 
  400:     /**",123
Csv_8f_mutant_99,Csv,8f,org.apache.commons.csv.CSVFormat,isLineBreak,255,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,return c != null && isLineBreak(c.charValue());,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,"  252:      * @return true if <code>c</code> is a line break character (and not null)
  253:      */
  254:     private static boolean isLineBreak(final Character c) {
>>255:         return c != null && isLineBreak(c.charValue());
  256:     }
  257: 
  258:     /**",123
Codec_3f_mutant_324,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,handleGH,497,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"} else if (index > 0 && charAt(value, index - 1) != 'I') {",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  494:                 contains(value, index - 3, 1, ""C"", ""G"", ""L"", ""R"", ""T"")) {
  495:                 //-- ""laugh"", ""McLaughlin"", ""cough"", ""gough"", ""rough"", ""tough""
  496:                 result.append('F');
>>497:             } else if (index > 0 && charAt(value, index - 1) != 'I') {
  498:                 result.append('K');
  499:             }
  500:             index += 2;",123
JacksonCore_2f_mutant_700,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_readBinary,496,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (outputPtr > outputEnd) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  493:             }
  494: 
  495:             // enough room? If not, flush
>>496:             if (outputPtr > outputEnd) {
  497:                 outputCount += outputPtr;
  498:                 out.write(buffer, 0, outputPtr);
  499:                 outputPtr = 0;",123
JacksonCore_3f_mutant_270,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_finishString2,2223,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_reportInvalidChar(c);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  2220:                     _throwUnquotedSpace(c, ""string value"");
  2221:                 } else {
  2222:                     // Is this good enough error message?
>>2223:                     _reportInvalidChar(c);
  2224:                 }
  2225:             }
  2226:             // Need more room?",123
