mutant_id,project,version,class_name,method_name,line_number,mutation_operator,original_code,mutated_code,surrounding_context,usefulness_score,short_reason,api_status,checkpoint_status,timestamp,model,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,latency_seconds,rank
MUT_0046,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,ConditionalsBoundaryMutator,if (expPos > -1) {,"// PIT Mutated: changed conditional boundary
if (expPos > -1) {","            }
            mant = getMantissa(str, decPos);
        } else {
            if (expPos > -1) {
                if (expPos > length) { // prevents double exponent causing IOOBE
                    throw new NumberFormatException(str + "" is not a valid number."");
                }
",1,No change in logic; equivalent to original.,success,done,2026-06-27T22:18:32,gpt-4o-mini,2518,412,2930,0.0,9.283,337
MUT_0047,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,ConditionalsBoundaryMutator,if (expPos > length) { // prevents double exponent causing IOOBE,"// PIT Mutated: changed conditional boundary
if (expPos > length) { // prevents double exponent causing IOOBE","            mant = getMantissa(str, decPos);
        } else {
            if (expPos > -1) {
                if (expPos > length) { // prevents double exponent causing IOOBE
                    throw new NumberFormatException(str + "" is not a valid number."");
                }
                mant = getMantissa(str, expPos);
",1,No change in logic; equivalent to original.,success,done,2026-06-27T22:18:32,gpt-4o-mini,2518,412,2930,0.0,9.283,338
MUT_0048,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,ConditionalsBoundaryMutator,if (expPos > -1 && expPos < length - 1) {,"// PIT Mutated: changed conditional boundary
if (expPos > -1 && expPos < length - 1) {","            dec = null;
        }
        if (requestType) {
            if (expPos > -1 && expPos < length - 1) {
                exp = str.substring(expPos + 1, length - 1);
            } else {
                exp = null;
",1,No change in logic; equivalent to original.,success,done,2026-06-27T22:18:32,gpt-4o-mini,2518,412,2930,0.0,9.283,339
MUT_0049,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,ConditionalsBoundaryMutator,if (expPos > -1 && expPos < length - 1) {,"// PIT Mutated: changed conditional boundary
if (expPos > -1 && expPos < length - 1) {","            dec = null;
        }
        if (requestType) {
            if (expPos > -1 && expPos < length - 1) {
                exp = str.substring(expPos + 1, length - 1);
            } else {
                exp = null;
",1,No change in logic; equivalent to original.,success,done,2026-06-27T22:18:32,gpt-4o-mini,2518,412,2930,0.0,9.283,340
MUT_0050,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,ConditionalsBoundaryMutator,if (expPos > -1 && expPos < length - 1) {,"// PIT Mutated: changed conditional boundary
if (expPos > -1 && expPos < length - 1) {","        }
        // User doesn't have a preference on the return type, so let's start
        // small and go from there...
        if (expPos > -1 && expPos < length - 1) {
            exp = str.substring(expPos + 1);
        } else {
            exp = null;
",1,No change in logic; equivalent to original.,success,done,2026-06-27T22:18:32,gpt-4o-mini,2518,412,2930,0.0,9.283,341
MUT_0081,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (hexDigits > 8 || hexDigits == 8 && firstSigDigit > '7') { // too many for an int,"// PIT Mutated: negated conditional
if (hexDigits > 8 || hexDigits == 8 && firstSigDigit > '7') { // too many for an int","            if (hexDigits > 16 || hexDigits == 16 && firstSigDigit > '7') { // too many for Long
                return createBigInteger(str);
            }
            if (hexDigits > 8 || hexDigits == 8 && firstSigDigit > '7') { // too many for an int
                return createLong(str);
            }
            return createInteger(str);
",1,No change in logic; equivalent to original.,success,done,2026-06-27T22:19:11,gpt-4o-mini,2690,412,3102,0.0,8.482,342
MUT_0082,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,final boolean requestType = !Character.isDigit(lastChar) && lastChar != '.';,"// PIT Mutated: negated conditional
final boolean requestType = !Character.isDigit(lastChar) && lastChar != '.';","        // if both e and E are present, this is caught by the checks on expPos (which prevent IOOBE)
        // and the parsing which will detect if e or E appear in a number due to using the wrong offset
        // Detect if the return type has been requested
        final boolean requestType = !Character.isDigit(lastChar) && lastChar != '.';
        if (decPos > -1) { // there is a decimal point
            if (expPos > -1) { // there is an exponent
                if (expPos <= decPos || expPos > length) { // prevents double exponent causing IOOBE
",1,No change in logic; equivalent to original.,success,done,2026-06-27T22:19:11,gpt-4o-mini,2690,412,3102,0.0,8.482,343
MUT_0083,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,final boolean requestType = !Character.isDigit(lastChar) && lastChar != '.';,"// PIT Mutated: negated conditional
final boolean requestType = !Character.isDigit(lastChar) && lastChar != '.';","        // if both e and E are present, this is caught by the checks on expPos (which prevent IOOBE)
        // and the parsing which will detect if e or E appear in a number due to using the wrong offset
        // Detect if the return type has been requested
        final boolean requestType = !Character.isDigit(lastChar) && lastChar != '.';
        if (decPos > -1) { // there is a decimal point
            if (expPos > -1) { // there is an exponent
                if (expPos <= decPos || expPos > length) { // prevents double exponent causing IOOBE
",1,No change in logic; equivalent to original.,success,done,2026-06-27T22:19:11,gpt-4o-mini,2690,412,3102,0.0,8.482,344
MUT_0084,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (decPos > -1) { // there is a decimal point,"// PIT Mutated: negated conditional
if (decPos > -1) { // there is a decimal point","        // and the parsing which will detect if e or E appear in a number due to using the wrong offset
        // Detect if the return type has been requested
        final boolean requestType = !Character.isDigit(lastChar) && lastChar != '.';
        if (decPos > -1) { // there is a decimal point
            if (expPos > -1) { // there is an exponent
                if (expPos <= decPos || expPos > length) { // prevents double exponent causing IOOBE
                    throw new NumberFormatException(str + "" is not a valid number."");
",1,No change in logic; equivalent to original.,success,done,2026-06-27T22:19:11,gpt-4o-mini,2690,412,3102,0.0,8.482,345
MUT_0085,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (expPos > -1) { // there is an exponent,"// PIT Mutated: negated conditional
if (expPos > -1) { // there is an exponent","        // Detect if the return type has been requested
        final boolean requestType = !Character.isDigit(lastChar) && lastChar != '.';
        if (decPos > -1) { // there is a decimal point
            if (expPos > -1) { // there is an exponent
                if (expPos <= decPos || expPos > length) { // prevents double exponent causing IOOBE
                    throw new NumberFormatException(str + "" is not a valid number."");
                }
",1,No change in logic; equivalent to original.,success,done,2026-06-27T22:19:11,gpt-4o-mini,2690,412,3102,0.0,8.482,346
MUT_0086,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (expPos <= decPos || expPos > length) { // prevents double exponent causing IOOBE,"// PIT Mutated: negated conditional
if (expPos <= decPos || expPos > length) { // prevents double exponent causing IOOBE","        final boolean requestType = !Character.isDigit(lastChar) && lastChar != '.';
        if (decPos > -1) { // there is a decimal point
            if (expPos > -1) { // there is an exponent
                if (expPos <= decPos || expPos > length) { // prevents double exponent causing IOOBE
                    throw new NumberFormatException(str + "" is not a valid number."");
                }
                dec = str.substring(decPos + 1, expPos);
",1,No change in logic; equivalent to original.,success,done,2026-06-27T22:19:11,gpt-4o-mini,2690,412,3102,0.0,8.482,347
MUT_0087,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (expPos <= decPos || expPos > length) { // prevents double exponent causing IOOBE,"// PIT Mutated: negated conditional
if (expPos <= decPos || expPos > length) { // prevents double exponent causing IOOBE","        final boolean requestType = !Character.isDigit(lastChar) && lastChar != '.';
        if (decPos > -1) { // there is a decimal point
            if (expPos > -1) { // there is an exponent
                if (expPos <= decPos || expPos > length) { // prevents double exponent causing IOOBE
                    throw new NumberFormatException(str + "" is not a valid number."");
                }
                dec = str.substring(decPos + 1, expPos);
",1,No change in logic; equivalent to original.,success,done,2026-06-27T22:19:11,gpt-4o-mini,2690,412,3102,0.0,8.482,348
MUT_0088,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"dec = str.substring(decPos + 1, requestType ? length - 1 : length);","// PIT Mutated: negated conditional
dec = str.substring(decPos + 1, requestType ? length - 1 : length);","                dec = str.substring(decPos + 1, expPos);
            } else {
                // No exponent, but there may be a type character to remove
                dec = str.substring(decPos + 1, requestType ? length - 1 : length);
            }
            mant = getMantissa(str, decPos);
        } else {
",1,No change in logic; equivalent to original.,success,done,2026-06-27T22:19:11,gpt-4o-mini,2690,412,3102,0.0,8.482,349
MUT_0089,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (expPos > -1) {,"// PIT Mutated: negated conditional
if (expPos > -1) {","            }
            mant = getMantissa(str, decPos);
        } else {
            if (expPos > -1) {
                if (expPos > length) { // prevents double exponent causing IOOBE
                    throw new NumberFormatException(str + "" is not a valid number."");
                }
",1,No change in logic; equivalent to original.,success,done,2026-06-27T22:19:11,gpt-4o-mini,2690,412,3102,0.0,8.482,350
MUT_0090,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (expPos > length) { // prevents double exponent causing IOOBE,"// PIT Mutated: negated conditional
if (expPos > length) { // prevents double exponent causing IOOBE","            mant = getMantissa(str, decPos);
        } else {
            if (expPos > -1) {
                if (expPos > length) { // prevents double exponent causing IOOBE
                    throw new NumberFormatException(str + "" is not a valid number."");
                }
                mant = getMantissa(str, expPos);
",1,No change in logic; equivalent to original.,success,done,2026-06-27T22:19:11,gpt-4o-mini,2690,412,3102,0.0,8.482,351
MUT_0091,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"mant = getMantissa(str, requestType ? length - 1 : length);","// PIT Mutated: negated conditional
mant = getMantissa(str, requestType ? length - 1 : length);","                mant = getMantissa(str, expPos);
            } else {
                // No decimal, no exponent, but there may be a type character to remove
                mant = getMantissa(str, requestType ? length - 1 : length);
            }
            dec = null;
        }
",1,"No change in logic, equivalent to original.",success,done,2026-06-27T22:19:19,gpt-4o-mini,2653,412,3065,0.0,7.794,352
MUT_0092,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (requestType) {,"// PIT Mutated: negated conditional
if (requestType) {","            }
            dec = null;
        }
        if (requestType) {
            if (expPos > -1 && expPos < length - 1) {
                exp = str.substring(expPos + 1, length - 1);
            } else {
",1,"No change in logic, equivalent to original.",success,done,2026-06-27T22:19:19,gpt-4o-mini,2653,412,3065,0.0,7.794,353
MUT_0093,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (expPos > -1 && expPos < length - 1) {,"// PIT Mutated: negated conditional
if (expPos > -1 && expPos < length - 1) {","            dec = null;
        }
        if (requestType) {
            if (expPos > -1 && expPos < length - 1) {
                exp = str.substring(expPos + 1, length - 1);
            } else {
                exp = null;
",1,"No change in logic, equivalent to original.",success,done,2026-06-27T22:19:19,gpt-4o-mini,2653,412,3065,0.0,7.794,354
MUT_0094,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (expPos > -1 && expPos < length - 1) {,"// PIT Mutated: negated conditional
if (expPos > -1 && expPos < length - 1) {","            dec = null;
        }
        if (requestType) {
            if (expPos > -1 && expPos < length - 1) {
                exp = str.substring(expPos + 1, length - 1);
            } else {
                exp = null;
",1,"No change in logic, equivalent to original.",success,done,2026-06-27T22:19:19,gpt-4o-mini,2653,412,3065,0.0,7.794,355
MUT_0095,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {,"// PIT Mutated: negated conditional
if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {","            switch (lastChar) {
            case 'l':
            case 'L':
                if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {
                    try {
                        return createLong(numeric);
                    } catch (final NumberFormatException ignored) {
",1,"No change in logic, equivalent to original.",success,done,2026-06-27T22:19:19,gpt-4o-mini,2653,412,3065,0.0,7.794,356
MUT_0096,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {,"// PIT Mutated: negated conditional
if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {","            switch (lastChar) {
            case 'l':
            case 'L':
                if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {
                    try {
                        return createLong(numeric);
                    } catch (final NumberFormatException ignored) {
",1,"No change in logic, equivalent to original.",success,done,2026-06-27T22:19:19,gpt-4o-mini,2653,412,3065,0.0,7.794,357
MUT_0097,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {,"// PIT Mutated: negated conditional
if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {","            switch (lastChar) {
            case 'l':
            case 'L':
                if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {
                    try {
                        return createLong(numeric);
                    } catch (final NumberFormatException ignored) {
",1,"No change in logic, equivalent to original.",success,done,2026-06-27T22:19:19,gpt-4o-mini,2653,412,3065,0.0,7.794,358
MUT_0098,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {,"// PIT Mutated: negated conditional
if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {","            switch (lastChar) {
            case 'l':
            case 'L':
                if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {
                    try {
                        return createLong(numeric);
                    } catch (final NumberFormatException ignored) {
",1,"No change in logic, equivalent to original.",success,done,2026-06-27T22:19:19,gpt-4o-mini,2653,412,3065,0.0,7.794,359
MUT_0099,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {,"// PIT Mutated: negated conditional
if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {","            switch (lastChar) {
            case 'l':
            case 'L':
                if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {
                    try {
                        return createLong(numeric);
                    } catch (final NumberFormatException ignored) {
",1,"No change in logic, equivalent to original.",success,done,2026-06-27T22:19:19,gpt-4o-mini,2653,412,3065,0.0,7.794,360
MUT_0100,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {,"// PIT Mutated: negated conditional
if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {","            switch (lastChar) {
            case 'l':
            case 'L':
                if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {
                    try {
                        return createLong(numeric);
                    } catch (final NumberFormatException ignored) {
",1,"No change in logic, equivalent to original.",success,done,2026-06-27T22:19:19,gpt-4o-mini,2653,412,3065,0.0,7.794,361
MUT_0101,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!(f.isInfinite() || f.floatValue() == 0.0F && !isZero(mant, dec))) {","// PIT Mutated: negated conditional
if (!(f.isInfinite() || f.floatValue() == 0.0F && !isZero(mant, dec))) {","            case 'F':
                try {
                    final Float f = createFloat(str);
                    if (!(f.isInfinite() || f.floatValue() == 0.0F && !isZero(mant, dec))) {
                        // If it's too big for a float or the float value = 0 and the string
                        // has non-zeros in it, then float does not have the precision we want
                        return f;
",1,Equivalent to original code,success,done,2026-06-27T22:19:27,gpt-4o-mini,2488,372,2860,0.0,7.531,362
MUT_0102,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!(f.isInfinite() || f.floatValue() == 0.0F && !isZero(mant, dec))) {","// PIT Mutated: negated conditional
if (!(f.isInfinite() || f.floatValue() == 0.0F && !isZero(mant, dec))) {","            case 'F':
                try {
                    final Float f = createFloat(str);
                    if (!(f.isInfinite() || f.floatValue() == 0.0F && !isZero(mant, dec))) {
                        // If it's too big for a float or the float value = 0 and the string
                        // has non-zeros in it, then float does not have the precision we want
                        return f;
",1,Equivalent to original code,success,done,2026-06-27T22:19:27,gpt-4o-mini,2488,372,2860,0.0,7.531,363
MUT_0103,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!(f.isInfinite() || f.floatValue() == 0.0F && !isZero(mant, dec))) {","// PIT Mutated: negated conditional
if (!(f.isInfinite() || f.floatValue() == 0.0F && !isZero(mant, dec))) {","            case 'F':
                try {
                    final Float f = createFloat(str);
                    if (!(f.isInfinite() || f.floatValue() == 0.0F && !isZero(mant, dec))) {
                        // If it's too big for a float or the float value = 0 and the string
                        // has non-zeros in it, then float does not have the precision we want
                        return f;
",1,Equivalent to original code,success,done,2026-06-27T22:19:27,gpt-4o-mini,2488,372,2860,0.0,7.531,364
MUT_0104,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!(d.isInfinite() || d.doubleValue() == 0.0D && !isZero(mant, dec))) {","// PIT Mutated: negated conditional
if (!(d.isInfinite() || d.doubleValue() == 0.0D && !isZero(mant, dec))) {","            case 'D':
                try {
                    final Double d = createDouble(str);
                    if (!(d.isInfinite() || d.doubleValue() == 0.0D && !isZero(mant, dec))) {
                        return d;
                    }
                } catch (final NumberFormatException ignored) {
",1,Equivalent to original code,success,done,2026-06-27T22:19:27,gpt-4o-mini,2488,372,2860,0.0,7.531,365
MUT_0105,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!(d.isInfinite() || d.doubleValue() == 0.0D && !isZero(mant, dec))) {","// PIT Mutated: negated conditional
if (!(d.isInfinite() || d.doubleValue() == 0.0D && !isZero(mant, dec))) {","            case 'D':
                try {
                    final Double d = createDouble(str);
                    if (!(d.isInfinite() || d.doubleValue() == 0.0D && !isZero(mant, dec))) {
                        return d;
                    }
                } catch (final NumberFormatException ignored) {
",1,Equivalent to original code,success,done,2026-06-27T22:19:27,gpt-4o-mini,2488,372,2860,0.0,7.531,366
MUT_0106,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!(d.isInfinite() || d.doubleValue() == 0.0D && !isZero(mant, dec))) {","// PIT Mutated: negated conditional
if (!(d.isInfinite() || d.doubleValue() == 0.0D && !isZero(mant, dec))) {","            case 'D':
                try {
                    final Double d = createDouble(str);
                    if (!(d.isInfinite() || d.doubleValue() == 0.0D && !isZero(mant, dec))) {
                        return d;
                    }
                } catch (final NumberFormatException ignored) {
",1,Equivalent to original code,success,done,2026-06-27T22:19:27,gpt-4o-mini,2488,372,2860,0.0,7.531,367
MUT_0107,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (expPos > -1 && expPos < length - 1) {,"// PIT Mutated: negated conditional
if (expPos > -1 && expPos < length - 1) {","        }
        // User doesn't have a preference on the return type, so let's start
        // small and go from there...
        if (expPos > -1 && expPos < length - 1) {
            exp = str.substring(expPos + 1);
        } else {
            exp = null;
",1,Equivalent to original code,success,done,2026-06-27T22:19:27,gpt-4o-mini,2488,372,2860,0.0,7.531,368
MUT_0108,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (expPos > -1 && expPos < length - 1) {,"// PIT Mutated: negated conditional
if (expPos > -1 && expPos < length - 1) {","        }
        // User doesn't have a preference on the return type, so let's start
        // small and go from there...
        if (expPos > -1 && expPos < length - 1) {
            exp = str.substring(expPos + 1);
        } else {
            exp = null;
",1,Equivalent to original code,success,done,2026-06-27T22:19:27,gpt-4o-mini,2488,372,2860,0.0,7.531,369
MUT_0109,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (dec == null && exp == null) { // no decimal point and no exponent,"// PIT Mutated: negated conditional
if (dec == null && exp == null) { // no decimal point and no exponent","        } else {
            exp = null;
        }
        if (dec == null && exp == null) { // no decimal point and no exponent
            // Must be an Integer, Long, Biginteger
            try {
                return createInteger(str);
",1,Equivalent to original code,success,done,2026-06-27T22:19:27,gpt-4o-mini,2488,372,2860,0.0,7.531,370
MUT_0110,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (dec == null && exp == null) { // no decimal point and no exponent,"// PIT Mutated: negated conditional
if (dec == null && exp == null) { // no decimal point and no exponent","        } else {
            exp = null;
        }
        if (dec == null && exp == null) { // no decimal point and no exponent
            // Must be an Integer, Long, Biginteger
            try {
                return createInteger(str);
",1,Equivalent to original code,success,done,2026-06-27T22:19:27,gpt-4o-mini,2488,372,2860,0.0,7.531,371
MUT_0111,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {","// PIT Mutated: negated conditional
if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {","        try {
            final Float f = createFloat(str);
            final Double d = createDouble(str);
            if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {
                return f;
            }
            if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {
",1,"Equivalent mutation, no change in behavior.",success,done,2026-06-27T22:19:35,gpt-4o-mini,2827,408,3235,0.0,7.734,372
MUT_0112,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {","// PIT Mutated: negated conditional
if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {","        try {
            final Float f = createFloat(str);
            final Double d = createDouble(str);
            if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {
                return f;
            }
            if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {
",1,"Equivalent mutation, no change in behavior.",success,done,2026-06-27T22:19:35,gpt-4o-mini,2827,408,3235,0.0,7.734,373
MUT_0113,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {","// PIT Mutated: negated conditional
if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {","        try {
            final Float f = createFloat(str);
            final Double d = createDouble(str);
            if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {
                return f;
            }
            if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {
",1,"Equivalent mutation, no change in behavior.",success,done,2026-06-27T22:19:35,gpt-4o-mini,2827,408,3235,0.0,7.734,374
MUT_0114,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {","// PIT Mutated: negated conditional
if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {","        try {
            final Float f = createFloat(str);
            final Double d = createDouble(str);
            if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {
                return f;
            }
            if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {
",1,"Equivalent mutation, no change in behavior.",success,done,2026-06-27T22:19:35,gpt-4o-mini,2827,408,3235,0.0,7.734,375
MUT_0115,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {","// PIT Mutated: negated conditional
if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {","            if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {
                return f;
            }
            if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {
                final BigDecimal b = createBigDecimal(str);
                if (b.compareTo(BigDecimal.valueOf(d.doubleValue())) == 0) {
                    return d;
",1,"Equivalent mutation, no change in behavior.",success,done,2026-06-27T22:19:35,gpt-4o-mini,2827,408,3235,0.0,7.734,376
MUT_0116,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {","// PIT Mutated: negated conditional
if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {","            if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {
                return f;
            }
            if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {
                final BigDecimal b = createBigDecimal(str);
                if (b.compareTo(BigDecimal.valueOf(d.doubleValue())) == 0) {
                    return d;
",1,"Equivalent mutation, no change in behavior.",success,done,2026-06-27T22:19:35,gpt-4o-mini,2827,408,3235,0.0,7.734,377
MUT_0117,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {","// PIT Mutated: negated conditional
if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {","            if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {
                return f;
            }
            if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {
                final BigDecimal b = createBigDecimal(str);
                if (b.compareTo(BigDecimal.valueOf(d.doubleValue())) == 0) {
                    return d;
",1,"Equivalent mutation, no change in behavior.",success,done,2026-06-27T22:19:35,gpt-4o-mini,2827,408,3235,0.0,7.734,378
