mutant_id,project,version,class_name,method_name,line_number,mutation_operator,original_code,mutated_code,surrounding_context,random_seed
JacksonCore_8f_mutant_55,JacksonCore,8f,com.fasterxml.jackson.core.util.TextBuffer,clearSegments,250,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_segments.clear();,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  247:          *   be the biggest one, already
  248:          */
  249:         //_currentSegment = _segments.get(_segments.size() - 1);
>>250:         _segments.clear();
  251:         _currentSize = _segmentSize = 0;
  252:     }
  253: ",42
JacksonCore_8f_mutant_173,JacksonCore,8f,com.fasterxml.jackson.core.util.TextBuffer,resultArray,720,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_segments != null) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  717:         }
  718:         int offset = 0;
  719:         final char[] result = carr(size);
>>720:         if (_segments != null) {
  721:             for (int i = 0, len = _segments.size(); i < len; ++i) {
  722:                 char[] curr = _segments.get(i);
  723:                 int currLen = curr.length;",42
JacksonCore_2f_mutant_2229,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,nextToken,587,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (i == INT_RCURLY) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  584:             _parsingContext = _parsingContext.getParent();
  585:             return (_currToken = JsonToken.END_ARRAY);
  586:         }
>>587:         if (i == INT_RCURLY) {
  588:             if (!_parsingContext.inObject()) {
  589:                 _reportMismatchedEndMarker(i, ']');
  590:             }",42
JacksonCore_9f_mutant_659,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseNegNumber,1415,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,int end = _inputPtr + outBuf.length - outPtr;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1412: 
  1413:         // And then figure out how far we can read without further checks
  1414:         // for either input or output
>>1415:         int end = _inputPtr + outBuf.length - outPtr;
  1416:         if (end > _inputEnd) {
  1417:             end = _inputEnd;
  1418:         }",42
JacksonCore_3f_mutant_1226,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,nextFieldName,869,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (i == INT_RBRACKET) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  866:         _binaryValue = null;
  867: 
  868:         // Closing scope?
>>869:         if (i == INT_RBRACKET) {
  870:             if (!_parsingContext.inArray()) {
  871:                 _reportMismatchedEndMarker(i, '}');
  872:             }",42
JacksonCore_8f_mutant_34,JacksonCore,8f,com.fasterxml.jackson.core.util.TextBuffer,append,462,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,} while (len > 0);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  459:             _currentSize += amount;
  460:             start += amount;
  461:             len -= amount;
>>462:         } while (len > 0);
  463:     }
  464: 
  465:     public void append(String str, int offset, int len)",42
Codec_9f_mutant_217,Codec,9f,org.apache.commons.codec.binary.Base64,isBase64,635,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,for (int i = 0; i < arrayOctet.length; i++) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  632:      * @since 1.5
  633:      */
  634:     public static boolean isBase64(byte[] arrayOctet) {
>>635:         for (int i = 0; i < arrayOctet.length; i++) {
  636:             if (!isBase64(arrayOctet[i]) && !isWhiteSpace(arrayOctet[i])) {
  637:                 return false;
  638:             }",42
JacksonCore_2f_mutant_1621,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_handleInvalidNumberStart,1147,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"_reportError(""Non-standard token '""+match+""': enable JsonParser.Feature.ALLOW_NON_NUMERIC_NUMBERS to allow"");",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  1144:                 if (isEnabled(Feature.ALLOW_NON_NUMERIC_NUMBERS)) {
  1145:                     return resetAsNaN(match, negative ? Double.NEGATIVE_INFINITY : Double.POSITIVE_INFINITY);
  1146:                 }
>>1147:                 _reportError(""Non-standard token '""+match+""': enable JsonParser.Feature.ALLOW_NON_NUMERIC_NUMBERS to allow"");
  1148:             } else if (ch == 'n') {
  1149:                 String match = negative ? ""-Infinity"" :""+Infinity"";
  1150:                 _matchToken(match, 3);",42
JacksonCore_1f_mutant_63,JacksonCore,1f,com.fasterxml.jackson.core.io.NumberInput,parseAsLong,229,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (input == null) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  226: 
  227:     public static long parseAsLong(String input, long defaultValue)
  228:     {
>>229:         if (input == null) {
  230:             return defaultValue;
  231:         }
  232:         input = input.trim();",42
JacksonCore_3f_mutant_989,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipWSOrEnd,2590,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,return -1;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,"  2587:         }
  2588:         // We ran out of input...
  2589:         _handleEOF();
>>2590:         return -1;
  2591:     }
  2592: 
  2593:     /**",42
JacksonCore_9f_mutant_1374,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,growArrayBy,3490,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"return Arrays.copyOf(arr, arr.length + more);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  3487:         if (arr == null) {
  3488:             return new int[more];
  3489:         }
>>3490:         return Arrays.copyOf(arr, arr.length + more);
  3491:     }
  3492: 
  3493:     /*",42
Codec_4f_mutant_69,Codec,4f,org.apache.commons.codec.binary.Base64,decode,546,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (buffer == null || buffer.length - pos < decodeSize) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  543:             eof = true;
  544:         }
  545:         for (int i = 0; i < inAvail; i++) {
>>546:             if (buffer == null || buffer.length - pos < decodeSize) {
  547:                 resizeBuffer();
  548:             }
  549:             byte b = in[inPos++];",42
Csv_5f_mutant_53,Csv,5f,org.apache.commons.csv.CSVPrinter,printAndQuote,206,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (newRecord && (c < '0' || (c > '9' && c < 'A') || (c > 'Z' && c < 'a') || (c > 'z'))) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  203:                 char c = value.charAt(pos);
  204: 
  205:                 // Hmmm, where did this rule come from?
>>206:                 if (newRecord && (c < '0' || (c > '9' && c < 'A') || (c > 'Z' && c < 'a') || (c > 'z'))) {
  207:                     quote = true;
  208:                     // } else if (c == ' ' || c == '\f' || c == '\t') {
  209:                 } else if (c <= COMMENT) {",42
JacksonCore_1f_mutant_186,JacksonCore,1f,com.fasterxml.jackson.core.io.NumberInput,parseInt,47,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (++offset < len) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  44:                                 num = (num * 10) + (digitChars[offset] - '0');
  45:                                 if (++offset < len) {
  46:                                     num = (num * 10) + (digitChars[offset] - '0');
>>47:                                     if (++offset < len) {
  48:                                         num = (num * 10) + (digitChars[offset] - '0');
  49:                                     }
  50:                                 }",42
JacksonCore_10f_mutant_176,JacksonCore,10f,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,_verifyLongName,731,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,if (q[ix++] != hashArea[spillOffset++]) return false;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  728:         default:
  729:             return _verifyLongName2(q, qlen, spillOffset);
  730:         case 8:
>>731:             if (q[ix++] != hashArea[spillOffset++]) return false;
  732:         case 7:
  733:             if (q[ix++] != hashArea[spillOffset++]) return false;
  734:         case 6:",42
Codec_4f_mutant_177,Codec,4f,org.apache.commons.codec.binary.Base64,encodeBase64,817,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"Base64 b64 = isChunked ? new Base64(urlSafe) : new Base64(0, CHUNK_SEPARATOR, urlSafe);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  814:                 maxResultSize);
  815:         }
  816: 
>>817:         Base64 b64 = isChunked ? new Base64(urlSafe) : new Base64(0, CHUNK_SEPARATOR, urlSafe);
  818:         return b64.encode(binaryData);
  819:     }
  820: ",42
JacksonCore_3f_mutant_118,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeEscaped,2788,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_inputPtr >= _inputEnd) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  2785:     @Override
  2786:     protected char _decodeEscaped() throws IOException
  2787:     {
>>2788:         if (_inputPtr >= _inputEnd) {
  2789:             if (!loadMore()) {
  2790:                 _reportInvalidEOF("" in character escape sequence"");
  2791:             }",42
Codec_9f_mutant_75,Codec,9f,org.apache.commons.codec.binary.Base64,decode,562,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (buffer == null || buffer.length - pos < decodeSize) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  559:         // EOF (-1) and first time '=' character is encountered in stream.
  560:         // This approach makes the '=' padding characters completely optional.
  561:         if (eof && modulus != 0) {
>>562:             if (buffer == null || buffer.length - pos < decodeSize) {
  563:                 resizeBuffer();
  564:             }
  565: ",42
JacksonCore_2f_mutant_437,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_matchToken,2465,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,||  (_inputBuffer[_inputPtr] != matchStr.charAt(i))) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  2462: 
  2463:         do {
  2464:             if (((_inputPtr >= _inputEnd) && !loadMore())
>>2465:                 ||  (_inputBuffer[_inputPtr] != matchStr.charAt(i))) {
  2466:                 _reportInvalidToken(matchStr.substring(0, i));
  2467:             }
  2468:             ++_inputPtr;",42
JacksonCore_1f_mutant_265,JacksonCore,1f,com.fasterxml.jackson.core.util.TextBuffer,buildResultArray,691,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"return Arrays.copyOf(_inputBuffer, len);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  688:             }
  689:             final int start = _inputStart;
  690:             if (start == 0) {
>>691:                 return Arrays.copyOf(_inputBuffer, len);
  692:             }
  693:             return Arrays.copyOfRange(_inputBuffer, start, start+len);
  694:         }",42
Codec_8f_mutant_76,Codec,8f,org.apache.commons.codec.binary.Base64,decode,561,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (eof && modulus != 0) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  558:         // Two forms of EOF as far as base64 decoder is concerned: actual
  559:         // EOF (-1) and first time '=' character is encountered in stream.
  560:         // This approach makes the '=' padding characters completely optional.
>>561:         if (eof && modulus != 0) {
  562:             if (buffer == null || buffer.length - pos < decodeSize) {
  563:                 resizeBuffer();
  564:             }",42
JacksonCore_2f_mutant_1380,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,parseLongName,1593,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,q = (q << 8) | i;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1590:                 return parseEscapedName(_quadBuffer, qlen, q, i, 2);
  1591:             }
  1592: 
>>1593:             q = (q << 8) | i;
  1594:             i = _inputBuffer[_inputPtr++] & 0xFF;
  1595:             if (codes[i] != 0) {
  1596:                 if (i == INT_QUOTE) {",42
JacksonCore_2f_mutant_455,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_nextTokenNotInObject,749,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,return (_currToken = JsonToken.VALUE_STRING);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  746:     {
  747:         if (i == INT_QUOTE) {
  748:             _tokenIncomplete = true;
>>749:             return (_currToken = JsonToken.VALUE_STRING);
  750:         }
  751:         switch (i) {
  752:         case '[':",42
Codec_3f_mutant_504,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,handleW,746,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,index++;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  743:                     //-- need Uomo to match Womo --//
  744:                     result.append('A');
  745:                 }
>>746:                 index++;
  747:             } else if ((index == value.length() - 1 && isVowel(charAt(value, index - 1))) ||
  748:                        contains(value, index - 1,
  749:                                 5, ""EWSKI"", ""EWSKY"", ""OWSKI"", ""OWSKY"") ||",42
JacksonCore_9f_mutant_1597,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,parseEscapedName,1978,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (qlen >= quads.length) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1975:         }
  1976: 
  1977:         if (currQuadBytes > 0) {
>>1978:             if (qlen >= quads.length) {
  1979:                 _quadBuffer = quads = growArrayBy(quads, quads.length);
  1980:             }
  1981:             quads[qlen++] = pad(currQuad, currQuadBytes);",42
Codec_5f_mutant_187,Codec,5f,org.apache.commons.codec.binary.Base64,encodeBase64URLSafe,683,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"return encodeBase64(binaryData, false, true);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  680:      * @since 1.4
  681:      */
  682:     public static byte[] encodeBase64URLSafe(byte[] binaryData) {
>>683:         return encodeBase64(binaryData, false, true);
  684:     }
  685: 
  686:     /**",42
Codec_3f_mutant_374,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,handleJ,540,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"} else if (isVowel(charAt(value, index - 1)) && !slavoGermanic &&",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  537:             } else {
  538:                 if (index == 0 && !contains(value, index, 4, ""JOSE"")) {
  539:                     result.append('J', 'A');
>>540:                 } else if (isVowel(charAt(value, index - 1)) && !slavoGermanic &&
  541:                               (charAt(value, index + 1) == 'A' || charAt(value, index + 1) == 'O')) {
  542:                     result.append('J', 'H');
  543:                 } else if (index == value.length() - 1) {",42
JacksonCore_2f_mutant_2021,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_skipComment,1734,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_inputPtr >= _inputEnd && !loadMore()) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1731:             _reportUnexpectedChar('/', ""maybe a (non-standard) comment? (not recognized as one since Feature 'ALLOW_COMMENTS' not enabled for parser)"");
  1732:         }
  1733:         // First: check which comment (if either) it is:
>>1734:         if (_inputPtr >= _inputEnd && !loadMore()) {
  1735:             _reportInvalidEOF("" in a comment"");
  1736:         }
  1737:         char c = _inputBuffer[_inputPtr++];",42
JacksonCore_2f_mutant_901,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipString,2272,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_skipUtf8_3(c);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  2269:                 _skipUtf8_2(c);
  2270:                 break;
  2271:             case 3: // 3-byte UTF
>>2272:                 _skipUtf8_3(c);
  2273:                 break;
  2274:             case 4: // 4-byte UTF
  2275:                 _skipUtf8_4(c);",42
JacksonCore_9f_mutant_2412,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_skipColon,1723,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,return i;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,"  1720:                         return _skipColon2(true);
  1721:                     }
  1722:                     ++_inputPtr;
>>1723:                     return i;
  1724:                 }
  1725:             }
  1726:             return _skipColon2(true); // true -> skipped colon",42
JacksonCore_9f_mutant_514,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseAposName,2134,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,currQuad = (currQuad << 8) | (0x80 | ((ch >> 6) & 0x3f));,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  2131:                             currQuad = 0;
  2132:                             currQuadBytes = 0;
  2133:                         }
>>2134:                         currQuad = (currQuad << 8) | (0x80 | ((ch >> 6) & 0x3f));
  2135:                         ++currQuadBytes;
  2136:                     }
  2137:                     // And same last byte in both cases, gets output below:",42
JacksonCore_2f_mutant_965,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipWS,2545,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_skipCR();,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  2542:                 _currInputRowStart = _inputPtr;
  2543:                 break;
  2544:             case INT_CR:
>>2545:                 _skipCR();
  2546:                 break;
  2547:             case '/':
  2548:                 _skipComment();",42
Codec_3f_mutant_174,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,handleC,290,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"} else if (contains(value, index, 2, ""CH"")) {",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  287:         } else if (index == 0 && contains(value, index, 6, ""CAESAR"")) {
  288:             result.append('S');
  289:             index += 2;
>>290:         } else if (contains(value, index, 2, ""CH"")) {
  291:             index = handleCH(value, result, index);
  292:         } else if (contains(value, index, 2, ""CZ"") &&
  293:                    !contains(value, index - 2, 4, ""WICZ"")) {",42
JacksonCore_3f_mutant_699,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_readBinary,494,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"if (bits < 0) { // reached the end, fair and square?",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  491:                 ch = (int) _inputBuffer[_inputPtr++] & 0xFF;
  492:             } while (ch <= INT_SPACE);
  493:             int bits = b64variant.decodeBase64Char(ch);
>>494:             if (bits < 0) { // reached the end, fair and square?
  495:                 if (ch == INT_QUOTE) {
  496:                     break;
  497:                 }",42
JacksonCore_9f_mutant_1799,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_decodeEscaped,2059,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (!loadMore()) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  2056:         int value = 0;
  2057:         for (int i = 0; i < 4; ++i) {
  2058:             if (_inputPtr >= _inputEnd) {
>>2059:                 if (!loadMore()) {
  2060:                     _reportInvalidEOF("" in character escape sequence"");
  2061:                 }
  2062:             }",42
JacksonCore_9f_mutant_615,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseName,1677,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,i = input[_inputPtr++] & 0xFF;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1674:                 i = input[_inputPtr++] & 0xFF;
  1675:                 if (codes[i] == 0) {
  1676:                     q = (q << 8) | i;
>>1677:                     i = input[_inputPtr++] & 0xFF;
  1678:                     if (codes[i] == 0) {
  1679:                         q = (q << 8) | i;
  1680:                         i = input[_inputPtr++] & 0xFF;",42
Codec_9f_mutant_168,Codec,9f,org.apache.commons.codec.binary.Base64,encodeBase64,667,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"return encodeBase64(binaryData, false);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  664:      * @return byte[] containing Base64 characters in their UTF-8 representation.
  665:      */
  666:     public static byte[] encodeBase64(byte[] binaryData) {
>>667:         return encodeBase64(binaryData, false);
  668:     }
  669: 
  670:     /**",42
JacksonCore_9f_mutant_277,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_finishString2,2435,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (ptr >= _inputEnd) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  2432:             ascii_loop:
  2433:             while (true) {
  2434:                 int ptr = _inputPtr;
>>2435:                 if (ptr >= _inputEnd) {
  2436:                     loadMoreGuaranteed();
  2437:                     ptr = _inputPtr;
  2438:                 }",42
JacksonCore_9f_mutant_1793,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_decodeEscaped,2068,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,value = (value << 4) | digit;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  2065:             if (digit < 0) {
  2066:                 _reportUnexpectedChar(ch, ""expected a hex-digit for character escape sequence"");
  2067:             }
>>2068:             value = (value << 4) | digit;
  2069:         }
  2070:         return (char) value;
  2071:     }",42
JacksonCore_3f_mutant_565,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseFloat,1386,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (c == 'e' || c == 'E') { // exponent?,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1383:         }
  1384: 
  1385:         int expLen = 0;
>>1386:         if (c == 'e' || c == 'E') { // exponent?
  1387:             if (outPtr >= outBuf.length) {
  1388:                 outBuf = _textBuffer.finishCurrentSegment();
  1389:                 outPtr = 0;",42
JacksonCore_10f_mutant_456,JacksonCore,10f,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,rehash,1087,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,_secondaryStart = (newSize << 2); // 4 ints per entry,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1084:         // double up main hash area, but do not expand long-name area:
  1085:         _hashArea = new int[oldHashArea.length + (oldSize<<3)];
  1086:         _hashSize = newSize;
>>1087:         _secondaryStart = (newSize << 2); // 4 ints per entry
  1088:         _tertiaryStart = _secondaryStart + (_secondaryStart >> 1); // right after secondary
  1089:         _tertiaryShift = _calcTertiaryShift(newSize);
  1090: ",42
Codec_5f_mutant_201,Codec,5f,org.apache.commons.codec.binary.Base64,getEncodeLength,990,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,len += (len / chunkSize) * chunkSeparator.length;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  987:         }
  988:         if (chunkSize > 0) {
  989:             boolean lenChunksPerfectly = len % chunkSize == 0;
>>990:             len += (len / chunkSize) * chunkSeparator.length;
  991:             if (!lenChunksPerfectly) {
  992:                 len += chunkSeparator.length;
  993:             }",42
Csv_10f_mutant_51,Csv,10f,org.apache.commons.csv.CSVPrinter,printAndQuote,195,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,quote = !(object instanceof Number);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  192:             quote = true;
  193:             break;
  194:         case NON_NUMERIC:
>>195:             quote = !(object instanceof Number);
  196:             break;
  197:         case NONE:
  198:             // Use the existing escaping code",42
Codec_7f_mutant_242,Codec,7f,org.apache.commons.codec.binary.Base64,toIntegerBytes,1051,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,len--;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  1048:         // if bigInt is exactly byte-aligned, just skip signbit in copy
  1049:         if ((bigInt.bitLength() % 8) == 0) {
  1050:             startSrc = 1;
>>1051:             len--;
  1052:         }
  1053:         int startDst = bitlen / 8 - len; // to pad w/ nulls as per spec
  1054:         byte[] resizedBytes = new byte[bitlen / 8];",42
Csv_10f_mutant_23,Csv,10f,org.apache.commons.csv.CSVPrinter,printAndEscape,163,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,pos++;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  160:                 start = pos + 1; // start on the current char after this one
  161:             }
  162: 
>>163:             pos++;
  164:         }
  165: 
  166:         // write last segment",42
JacksonCore_3f_mutant_552,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseFloat,1396,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,c = (int) _inputBuffer[_inputPtr++] & 0xFF;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1393:             if (_inputPtr >= _inputEnd) {
  1394:                 loadMoreGuaranteed();
  1395:             }
>>1396:             c = (int) _inputBuffer[_inputPtr++] & 0xFF;
  1397:             // Sign indicator?
  1398:             if (c == '-' || c == '+') {
  1399:                 if (outPtr >= outBuf.length) {",42
Codec_5f_mutant_208,Codec,5f,org.apache.commons.codec.binary.Base64,getEncodeLength,991,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (!lenChunksPerfectly) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  988:         if (chunkSize > 0) {
  989:             boolean lenChunksPerfectly = len % chunkSize == 0;
  990:             len += (len / chunkSize) * chunkSeparator.length;
>>991:             if (!lenChunksPerfectly) {
  992:                 len += chunkSeparator.length;
  993:             }
  994:         }",42
JacksonCore_10f_mutant_11,JacksonCore,10f,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,<init>,260,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,_tertiaryStart = _secondaryStart + (_secondaryStart >> 1); // right after secondary,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  257:         _count = state.count;
  258:         _hashSize = state.size;
  259:         _secondaryStart = _hashSize << 2; // right after primary area
>>260:         _tertiaryStart = _secondaryStart + (_secondaryStart >> 1); // right after secondary
  261:         _tertiaryShift = state.tertiaryShift;
  262: 
  263:         _hashArea = state.mainHash;",42
JacksonCore_2f_mutant_1570,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_finishString2,1558,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,char c = _inputBuffer[_inputPtr++];,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1555:                     _reportInvalidEOF("": was expecting closing quote for a string value"");
  1556:                 }
  1557:             }
>>1558:             char c = _inputBuffer[_inputPtr++];
  1559:             int i = (int) c;
  1560:             if (i <= INT_BACKSLASH) {
  1561:                 if (i == INT_BACKSLASH) {",42
